,latitude,longitude,country
5776,48.035239014529,16.51436999960382,Austria
5778,57.1027494811781,42.19764087127407,Russia
5780,57.76759269301375,61.77636417343613,Russia
5781,49.40524576415559,45.16553738824773,Russia
5789,44.50218638268822,20.35441533573831,Serbia
5791,60.91275595630659,25.13693923431103,Finland
5792,53.26837664112858,-4.159558020517304,United Kingdom
5804,53.08969319660544,85.64168277837054,Russia
5805,47.01782097938463,27.82606677912247,Romania
5821,66.92767866441034,79.55473231330878,Russia
5828,59.03378547698807,23.77252684281855,Estonia
5829,48.99299151408796,21.63147818589018,Slovakia
5832,58.80430179316761,15.56046866668323,Sweden
5834,65.35444490035893,20.47516285498493,Sweden
5853,53.10710200598025,117.8077922458949,Russia
5859,59.79552933500371,64.78369057485934,Russia
5864,68.19610387914578,21.83271413709853,Sweden
5874,61.01704546377512,76.61783503708955,Russia
5877,52.51096733512641,19.1705186446904,Poland
5881,62.26787275556486,71.57408110450928,Russia
5883,53.8523039422982,19.42746086653512,Poland
5884,65.69524473652831,20.35871430218976,Sweden
5885,41.22928481818594,-6.147616749454937,Spain
5888,38.30394479977093,-5.433941711300514,Spain
5890,46.72413199611758,11.90964334729864,Italy
5895,45.89940601028429,21.08758253063774,Romania
5908,53.2556483603149,85.93002570127538,Russia
5909,57.01574133613396,34.30683249331908,Russia
5921,69.09939566683674,27.62903664644175,Finland
5923,58.11431143794093,102.6974773458039,Russia
5927,51.13763053749327,23.48269368603124,Poland
5934,46.62182963065514,21.10775993946012,Hungary
5940,51.31423890051855,21.19283785787279,Poland
5951,35.51313300687808,23.95092620488015,Greece
5952,56.19139610073165,88.1019514193839,Russia
5955,64.73207887211959,25.81703309063078,Finland
5956,52.17011469213818,79.22763099838612,Russia
5959,50.19683795211352,30.31637159345616,Ukraine
5969,41.60854555973695,23.18453215520369,Bulgaria
5977,52.64186194858529,17.77086914850065,Poland
5984,51.10668031006715,23.31116685044901,Poland
5992,62.0609568914325,24.10190570925577,Finland
5996,39.84839433743902,21.78217870253933,Greece
5997,52.28834103500448,127.4620030076492,Russia
5999,62.93970681105335,152.3838645967966,Russia
6002,46.40675175930549,40.18055754698644,Russia
6007,53.58455001310934,21.11023912819498,Poland
6010,42.45758021736551,25.78772389304126,Bulgaria
6013,54.84113372287833,82.60066133728688,Russia
6014,50.01707402472699,142.7671794361214,Russia
6016,50.33857128239922,12.52953126771937,Czechia
6018,46.51127715109335,19.30119721333365,Hungary
6019,53.63284053308933,74.26172942722826,Russia
6020,42.14787994743989,20.53177062312609,Albania
6025,57.07539493120354,33.72933755958746,Russia
6026,66.0180158234085,32.51412324171366,Russia
6028,50.78843976854086,27.93126264925827,Ukraine
6032,43.26224910614631,17.31130755306757,Croatia
6035,41.55473691572797,24.13150951858676,Bulgaria
6038,61.57763979964853,48.02965030866027,Russia
6041,53.19163953604253,50.08529189914104,Russia
6042,37.34111261150179,-3.734363461640718,Spain
6050,53.6348310997278,45.30385412119254,Russia
6059,67.07172567741878,20.75140427182933,Sweden
6063,48.96154442921191,131.5913671491465,Russia
6064,56.59780666202979,23.28211712274205,Latvia
6065,50.97656602787977,18.43631667126708,Poland
6074,60.3627750254137,72.04900981368557,Russia
6088,50.90916159249915,17.08320532483317,Poland
6090,37.73997306323915,12.73871994115024,Italy
6092,65.45440000092036,29.56312115489057,Finland
6096,60.93904548424177,61.57386491975664,Russia
6099,67.42010590222004,32.9737568604955,Russia
6101,54.09496258610964,17.36470869637103,Poland
6104,52.669452941335,93.52071062569937,Russia
6105,58.27926096436247,30.83955289932856,Russia
6107,40.46008015354685,8.542117412060259,Italy
6114,46.21440552779342,26.74777295579284,Romania
6124,61.89063321333649,152.2115135501988,Russia
6136,58.73354592860642,24.26985419491286,Estonia
6148,41.74653676821669,19.58698055817213,Albania
6157,43.82768159646843,24.79471579029096,Romania
6159,64.04023974610821,44.01796062454081,Russia
6162,42.43740284596728,11.27791275605941,Italy
6165,62.18181613741044,78.07476880494121,Russia
6169,42.83734296615975,27.72573028340582,Bulgaria
6173,37.8144739230432,-3.211075378346648,Spain
6181,46.30092093758074,25.44335712464267,Romania
6184,43.79921407968335,134.8559445147002,Russia
6196,62.78453814115096,136.8472333253642,Russia
6199,53.19163953604253,50.08529189914104,Russia
6202,62.76441687834193,29.8540541360587,Finland
6204,63.85643781226693,67.94545067614378,Russia
6208,43.83765408125602,12.49839108409377,Italy
6210,49.77861137166168,20.21466984217876,Poland
6211,49.08301884131134,36.25027714752157,Ukraine
6217,62.40538090686481,114.765051626827,Russia
6218,53.74054442211679,-9.396049068053582,Ireland
6221,62.61680873127442,29.76019944924228,Finland
6223,43.92223680772044,23.42163741755581,Romania
6230,62.854688904532,148.4968511746069,Russia
6235,55.16642197260405,80.62570116304232,Russia
6237,49.91753643216929,5.626713011433485,Belgium
6241,46.98833309190402,30.32674476336943,Ukraine
6247,55.85816591362425,38.31653972782398,Russia
6252,45.41451776778138,26.27829015453559,Romania
6261,57.10662933257287,86.36558722146358,Russia
6262,64.22319527011855,69.04554373639394,Russia
6263,49.55074622855855,17.03348255552053,Czechia
6269,42.7230382412308,26.11487087661703,Bulgaria
6271,44.49438949977777,23.66622450261747,Romania
6275,51.40034317983718,30.76874787716632,Ukraine
6285,54.31670685333557,73.55393185093348,Russia
6288,56.53367922524282,25.49586265018302,Latvia
6292,54.19513274503963,53.41102962783563,Russia
6301,63.89694801988477,68.48672589829391,Russia
6304,52.01438406353115,20.43867076888649,Poland
6315,45.97070825264389,24.63133692995242,Romania
6323,54.67915677337213,23.15580759341268,Lithuania
6325,62.93342168792987,152.4004793082637,Russia
6329,63.957025808042,25.59905881190698,Finland
6332,52.28618687643877,32.27922916657071,Russia
6334,50.45837359213234,17.40387413777991,Poland
6347,51.15052624536912,15.54618950779957,Poland
6363,65.06124632179002,56.85412444110217,Russia
6365,58.92162448866249,80.11960860821883,Russia
6375,60.40160189699809,25.791454941001,Finland
6389,54.2244740338604,17.2818368253044,Poland
6392,52.06459016656894,32.94703454846717,Ukraine
6403,48.57465855058051,29.747798158233,Ukraine
6422,47.04329736361152,23.00503524356298,Romania
6425,47.07918088119574,21.59036477855141,Hungary
6429,52.35077667986385,16.81379518355764,Poland
6430,53.88883670743503,16.02542257796352,Poland
6440,55.93209562633146,97.98050306467492,Russia
6441,54.19126616444881,49.5468747219525,Russia
6443,57.82103223474319,85.63386690822833,Russia
6449,53.72516740798535,23.57878601248726,Belarus
6450,46.280822954069,15.22322090708876,Slovenia
6451,48.17078578167006,22.98315289725913,Ukraine
6456,40.79991359851541,19.83767602405986,Albania
6459,62.93970681105335,152.3838645967966,Russia
6462,56.74004025892264,75.14933096038929,Russia
6488,53.49471626722489,83.98398658141373,Russia
6498,50.18870476408902,116.6466002310652,Russia
6499,59.74994577624008,17.51694649106742,Sweden
6504,66.14011123230975,57.024386195379,Russia
6510,62.10722963876746,117.6362565563643,Russia
6512,58.47117880857247,25.47541685176028,Estonia
6518,53.3664029771907,90.83029930676511,Russia
6526,45.30158843601304,21.24773862885183,Romania
6536,66.42968483440883,16.85037079445339,Sweden
6540,52.82602301235943,23.39538955606051,Poland
6544,53.12258373327229,19.42445820173833,Poland
6546,49.88806461567716,16.85276998138232,Czechia
6549,66.20632957785153,27.90073272895808,Finland
6553,60.44377405411545,51.05274554976356,Russia
6559,53.50071862327371,79.3614580715965,Russia
6561,45.94895847745332,26.19487682354952,Romania
6566,65.5372407746381,28.09383432293189,Finland
6571,56.90674003653672,68.70248302772453,Russia
6573,53.10711413934811,117.8079200473946,Russia
6580,46.58503925522852,40.67550244189857,Russia
6581,58.90140495497219,26.43952017562937,Estonia
6584,45.61433470065722,21.73854187559971,Romania
6590,43.39016413133577,23.62274018993983,Bulgaria
6593,54.73945433838538,32.05034420916316,Russia
6599,44.70698686057808,11.20652011124224,Italy
6602,54.33895850740949,17.69408368806447,Poland
6610,64.81908087957382,26.59051223086501,Finland
6615,63.71736956473127,24.13274329735751,Finland
6620,38.59055956611862,22.42285607948483,Greece
6631,54.06263399294013,122.6592565210976,Russia
6637,61.95102467391934,14.20294363240204,Sweden
6644,61.56451131791466,29.66883575968794,Finland
6645,43.01430929767982,-8.873856363389828,Spain
6647,65.3279029832676,53.4098046123265,Russia
6651,37.5743477046752,14.31129748404303,Italy
6653,57.65014166125133,24.92925037993103,Latvia
6656,47.52380903007185,21.62627447118676,Hungary
6659,52.56665379400397,20.10934100947085,Poland
6672,47.28722379997919,134.4911240846963,Russia
6676,44.98124944133583,25.1240790476014,Romania
6679,38.07488302015848,22.57108552077923,Greece
6690,46.66444532528047,7.854822842713324,Switzerland
6698,45.45764435541319,19.55326344524422,Serbia
6700,62.66400761933735,28.78010242800808,Finland
6717,42.97100882647511,-2.63875693284359,Spain
6735,47.67441801321242,25.55166505599243,Romania
6741,53.09855467291736,-1.030552700838991,United Kingdom
6743,55.57602177604552,8.645025109501203,Denmark
6753,51.22334377045783,32.4531374510423,Ukraine
6761,54.11676125265425,15.795331989894,Poland
6762,47.6086128813572,17.82282898398059,Hungary
6766,46.28774432456122,40.26903890450254,Russia
6769,59.04800979371479,61.75185607171582,Russia
6770,42.41648410629811,24.2719965535148,Bulgaria
6772,53.9737665876013,36.69213567133913,Russia
6780,45.64583873719516,15.21481136023873,Slovenia
6798,46.47536082766331,6.360590017890575,Switzerland
6802,44.84171617671675,20.79631505636333,Serbia
6804,44.3643695113222,23.42316639905436,Romania
6807,45.02791322675586,24.18688469383505,Romania
6811,67.72965897934651,25.2025054156284,Finland
6812,47.7220798374216,16.90348862675685,Austria
6816,66.39275358537418,24.51493120879149,Finland
6821,54.3017373756879,25.21182798541049,Lithuania
6826,45.56482010961755,15.18127358869259,Slovenia
6827,52.30823727083256,32.93871593858973,Russia
6832,50.81611130558709,20.20705896396647,Poland
6833,40.41733916660714,22.2740073656231,Greece
6835,57.76048541661939,67.6382053501109,Russia
6837,65.3279029832676,53.4098046123265,Russia
6838,44.98181343264513,28.61493999580964,Romania
6846,47.29400329270247,19.09466893751657,Hungary
6847,53.10664322173243,117.8050437162592,Russia
6849,45.50392998406882,26.82392385580057,Romania
6850,45.93159843525577,24.0275741288761,Romania
6864,58.8031110881786,25.14653255858051,Estonia
6868,45.97404488757888,44.24805937583991,Russia
6872,52.35109587620942,116.6202940762422,Russia
6878,51.42343233137147,20.62446903521053,Poland
6882,66.60319783849727,67.29677876539141,Russia
6892,59.54606617806558,15.68441242121307,Sweden
6903,53.95593892462777,22.01784769212691,Poland
6906,58.07918114759544,57.61858146115649,Russia
6909,65.59461240879418,26.03541259872398,Finland
6914,47.05338392067744,27.49712934735939,Romania
6915,57.00316736146548,82.36413489994209,Russia
6918,59.86319931178023,17.35145030285596,Sweden
6922,58.46566102429941,49.83397204200713,Russia
6928,45.96693444763295,26.34838588323176,Romania
6931,60.11033547911047,18.45652727560164,Sweden
6940,56.64495658031981,-3.627712975803123,United Kingdom
6941,64.9009903888756,54.31416339499969,Russia
6946,53.01792752612664,19.10099627439321,Poland
6949,59.85356788437501,16.49602134414857,Sweden
6950,45.45317806961014,19.61546590076306,Serbia
6951,41.06663224604966,20.51664247778997,Albania
6954,42.46235829571277,1.106379494249199,Spain
6960,59.54930810999892,39.96700309871683,Russia
6961,41.63711757739003,13.76366129486985,Italy
6971,59.96898726632419,69.91921038532215,Russia
6975,56.83886344899967,-2.659380894425276,United Kingdom
6979,58.11431143794093,102.6974773458039,Russia
6980,58.55170720127067,40.35918985673751,Russia
6991,43.03974657010216,-2.114831160215803,Spain
7001,41.88758266032085,12.18953470869448,Italy
7008,65.4957881119007,26.44499529056386,Finland
7009,50.17808281165219,137.396167852992,Russia
7010,51.23221030258948,31.23134836176968,Ukraine
7013,65.90459708599583,28.64104161040983,Finland
7018,51.02705513885426,18.64026036324495,Poland
7020,52.89227127246436,20.95018813181603,Poland
7024,52.24582953643706,18.08044219357777,Poland
7028,56.31696032060162,41.61965497863093,Russia
7029,45.06984750510961,43.04021127584193,Russia
7036,44.35689844050597,24.47425524565582,Romania
7037,61.78943848770854,113.305822527322,Russia
7053,43.39322821492036,21.57011597822419,Serbia
7059,55.35879480357822,63.60398760175279,Russia
7062,61.7740410785869,112.9829717307641,Russia
7063,52.45417319159095,93.57366411971604,Russia
7073,61.80092768701585,16.36176340473523,Sweden
7076,66.80129719141674,23.88411620600499,Finland
7077,55.35564687346995,63.64470669689246,Russia
7086,57.93784814113216,27.42962054142657,Estonia
7088,60.93569340114688,24.08779060848867,Finland
7089,50.35120920319746,26.57695282487087,Ukraine
7095,56.37309234497607,73.61162628574452,Russia
7098,48.47289878856203,15.31924827342239,Austria
7103,45.93529387591852,12.48298107554682,Italy
7106,60.88237743682513,22.93987188612607,Finland
7110,59.64549651005591,41.04375523200641,Russia
7113,63.07389236052977,113.5273768645691,Russia
7120,57.23690098068995,81.38313751213026,Russia
7126,61.74902838513314,54.91590959302474,Russia
7137,51.51784132198781,114.0046197170445,Russia
7141,57.01298767492586,16.40179020524146,Sweden
7146,49.29642398176626,17.62446029992974,Czechia
7148,63.43755969788272,120.48567954501,Russia
7152,50.84195683167858,4.697015144417353,Belgium
7156,58.74853020893644,13.75061538674298,Sweden
7158,63.16654625594517,138.3118524729436,Russia
7159,48.05961934164353,27.05131149655614,Moldova
7160,46.36706490458886,24.26529139379229,Romania
7161,62.97608994550217,22.25354710239105,Finland
7166,47.10133323053528,47.78873270253546,Russia
7168,62.6937960831567,148.8444667708046,Russia
7169,52.27665330308557,107.8270754341629,Russia
7173,56.82996590559434,37.73845572869222,Russia
7185,62.76441687834193,29.8540541360587,Finland
7188,56.46968859726303,23.39978435293323,Latvia
7190,54.58609448901683,23.81466414112536,Lithuania
7193,59.45990807374524,66.10612775032094,Russia
7195,55.17153281250154,23.66754379189222,Lithuania
7201,57.89041779660693,24.61940815737443,Estonia
7202,48.26369089160017,15.79575237424771,Austria
7206,48.22472662539915,31.56775606929928,Ukraine
7207,62.80065685158035,22.85508191535991,Finland
7208,51.15726296953305,32.0058972722384,Ukraine
7212,47.66361830187645,8.626193562639374,Switzerland
7217,62.78110497712728,124.368060541927,Russia
7218,61.98957099808479,48.35278950160499,Russia
7221,52.86257865943044,18.6558664224855,Poland
7222,62.05556907229253,14.56040734938687,Sweden
7225,40.56423648439341,21.42890682388765,Greece
7233,52.84766970249485,22.75192770826879,Poland
7235,42.86660561666268,44.63573701399569,Russia
7238,45.72687829742345,22.73546884743268,Romania
7253,68.5280163307326,22.54415654054581,Finland
7269,60.75334632890129,17.1873530285173,Sweden
7273,36.8524292606084,-4.813856416092277,Spain
7276,61.65247263996459,14.17584428678326,Sweden
7281,48.56741779993364,25.21513052859981,Ukraine
7287,48.38849655465619,15.01581555923862,Austria
7295,48.44594265484525,16.72514585076892,Austria
7300,52.16696825288086,109.4816641647707,Russia
7310,47.36818431608326,26.13712579961215,Romania
7312,40.50574718116763,16.44844042477046,Italy
7328,54.3254266075142,-6.847218938736809,United Kingdom
7338,45.28311995939421,24.81030724879262,Romania
7339,46.10750776275678,27.16017343685557,Romania
7340,48.01262183136119,46.09777152727213,Russia
7342,47.52119836283403,40.57395883258845,Russia
7344,64.0806019430251,54.66678221459777,Russia
7349,48.16232005842106,19.24125085983973,Slovakia
7350,56.9867446816373,38.07540383411592,Russia
7359,59.3610899,11.8386418,Sweden
7369,41.59145439994842,12.80166432880198,Italy
7371,51.16585836024929,58.62662118761825,Russia
7391,42.58700744924911,27.11859395264888,Bulgaria
7392,60.49347278661059,14.58423136826435,Sweden
7394,48.69797231898995,43.82521474294732,Russia
7397,59.3610899,11.8386418,Sweden
7408,64.92903271150477,15.66406331449956,Sweden
7410,46.43407346658591,15.74019307085991,Slovenia
7426,53.46669924836582,-9.125181511405296,Ireland
7427,54.0582666,33.1067218,Russia
7440,42.34099243866623,0.9183947069349544,Spain
7441,64.42553801664488,144.0222399498918,Russia
7443,68.67538779409463,21.59826172384764,Sweden
7444,63.04320751943575,123.9773120577896,Russia
7454,46.43114897215556,24.27270483917081,Romania
7456,47.03870716882616,9.943641881518229,Austria
7457,47.11621115404599,22.51502483093627,Romania
7470,45.96133034615251,24.5639805886559,Romania
7474,60.1048797991313,14.20653088173033,Sweden
7481,43.76611336238103,23.35226003637642,Bulgaria
7486,63.60544876403328,119.4596270058254,Russia
7495,66.64507667431826,21.31634415043041,Sweden
7497,53.10070633485137,84.71779351438896,Russia
7498,46.4512862394954,-0.1822578967139325,France
7500,57.90384906710999,25.75816028377769,Estonia
7501,56.85688735380698,105.7146851656877,Russia
7504,41.39852883112251,-1.230935615918178,Spain
7521,56.93231240585852,75.74461171004793,Russia
7523,56.56750928622306,23.02712393219394,Latvia
7525,53.81263455812363,60.80297867528125,Russia
7531,42.57776414800662,25.72713415112809,Bulgaria
7534,41.48162245830545,1.683866318365646,Spain
7545,55.74336806287706,59.59369980276166,Russia
7546,58.11431143794093,102.6974773458039,Russia
7548,52.10833716650342,48.35097529618146,Russia
7550,47.95948574268976,30.91040139173136,Ukraine
7552,47.64131621886823,26.38388441173461,Romania
7558,68.05202289505296,24.4848556520793,Finland
7559,63.25021102903572,129.4758898954528,Russia
7564,36.3034382734286,-6.069620194062723,Spain
7573,52.29402712598466,56.26126500937838,Russia
7580,43.31007013087648,23.36540873795566,Bulgaria
7586,59.32945818036013,30.0244804443337,Russia
7599,49.63103287495708,14.30701228538703,Czechia
7604,57.21005225323747,39.63492016757113,Russia
7607,54.00545146672876,122.8537560662863,Russia
7609,50.07489666534705,47.09130366894222,Russia
7611,49.75075584895494,17.51154495764571,Czechia
7615,57.94122613666697,102.5464172484719,Russia
7622,46.92819632214292,7.65199829159306,Switzerland
7625,46.11504376667086,19.25510991060739,Hungary
7629,61.89646616604427,21.62941369056401,Finland
7634,53.82208898193782,20.63447036119856,Poland
7635,65.72047499515398,31.30359967547738,Russia
7637,65.3417128120293,17.94255399262762,Sweden
7641,41.6181169140598,19.66924728322441,Albania
7643,41.80754918372873,22.20547596558687,North Macedonia
7646,48.38801056859696,44.71548559644375,Russia
7655,51.50909336097321,-2.300353665920058,United Kingdom
7658,63.05623527709479,48.72051989766491,Russia
7662,60.04366499481199,14.28172804599744,Sweden
7675,53.42976970899436,50.77864851121944,Russia
7679,52.09371739347734,127.7022853945063,Russia
7685,44.38877339371356,23.15459603857842,Romania
7686,53.35391531786867,15.88673744642991,Poland
7689,49.89208994607834,129.888204481585,Russia
7690,61.37972409486093,26.05104916030815,Finland
7695,52.32367026453777,-6.903241704906814,Ireland
7705,63.25021102903572,129.4758898954528,Russia
7713,57.23690098068995,81.38313751213026,Russia
7715,63.63782836832328,48.38802566709248,Russia
7717,63.89280950747949,122.7499533130613,Russia
7720,61.7740410785869,112.9829717307641,Russia
7741,42.88014294798301,-8.543887832029924,Spain
7745,62.80065685158035,22.85508191535991,Finland
7761,59.3610899,11.8386418,Sweden
7762,63.02790634709807,112.4803854115475,Russia
7768,63.05623527709479,48.72051989766491,Russia
7769,62.93970681105335,152.3838645967966,Russia
7773,57.9795908710438,65.52381564827972,Russia
7775,53.67241704277391,112.77329262836,Russia
7776,48.96154442921191,131.5913671491465,Russia
7777,61.05636018863089,73.74201974790438,Russia
7782,58.92169043197893,80.11953105857992,Russia
7793,42.88014294798301,-8.543887832029924,Spain
7803,52.45417319159095,93.57366411971604,Russia
7806,57.44685275774899,88.61202308627531,Russia
7809,57.44685275774899,88.61202308627531,Russia
7840,42.79307474837064,26.25269482079258,Bulgaria
7842,51.13990718053524,3.182623791002519,Belgium
7847,55.94603900526887,159.2504360362834,Russia
7849,53.39965095651547,-8.610812413336106,Ireland
7853,52.84718358444222,37.37704228644645,Russia
7856,65.8195791020001,28.55827339236226,Finland
7861,49.47223972537693,27.00874584221716,Ukraine
7862,50.15158637975513,14.28259041398172,Czechia
7867,41.56191223700266,-4.237660160134744,Spain
7868,55.14029653547189,23.09410652619256,Lithuania
7885,61.72427749999999,152.3100128,Russia
7887,64.04905196586068,42.71385020845249,Russia
7894,43.81454293142829,26.29315457941502,Bulgaria
7902,52.48019870500023,-9.029226654660537,Ireland
7918,53.18380190625657,31.59566381737699,Belarus
7924,55.34686114737286,23.01504760841243,Lithuania
7928,52.54988438811492,-8.525049742162997,Ireland
7948,58.12253127191944,13.54800364082012,Sweden
7954,48.18037757045715,40.42527983967128,Russia
7955,37.76785937454689,14.33392645252557,Italy
7959,45.58316824700837,24.25314540265024,Romania
7966,49.60148263783759,17.57238379364624,Czechia
7976,63.2980403463154,139.870351370095,Russia
7977,49.04300989529164,139.4860877287218,Russia
7980,50.72393872745283,41.24602342094864,Russia
7981,52.50756128686003,38.9124336581874,Russia
7988,64.08357785606665,16.55034831918068,Sweden
7996,51.74151360199067,-1.464609106951283,United Kingdom
7999,56.08245880016991,39.4755585379103,Russia
8001,59.3610899,11.8386418,Sweden
8004,59.52791853206148,35.30302843968611,Russia
8012,58.11431143794093,102.6974773458039,Russia
8020,58.99939057174969,56.72867178340495,Russia
8025,59.6740028670113,127.2012172618965,Russia
8026,47.20335101199559,25.27425435476544,Romania
8028,50.09593053106,4.5143683133515,Belgium
8032,47.11263679272702,47.77323814788358,Russia
8035,43.2607896870981,25.47498928562385,Bulgaria
8037,45.8230137130557,21.91861765721799,Romania
8042,55.13489739541833,22.27115980051603,Lithuania
8046,47.68181165626366,33.65711341950264,Ukraine
8048,59.88045547806855,71.11688117341856,Russia
8056,52.05456984516617,94.16930248987916,Russia
8061,43.76799966314345,27.25958268650527,Bulgaria
8064,62.12029923814652,24.34695625928003,Finland
8065,59.00452110180542,66.1182233029522,Russia
8068,40.17471389317961,22.0227485246794,Greece
8071,68.15717179352811,23.07982657529461,Finland
8076,45.59313838504529,21.34667309139071,Romania
8077,53.93116381044386,-2.106787004803747,United Kingdom
8079,56.98754866813353,13.39455667029604,Sweden
8082,56.85422262555836,22.56856844134844,Latvia
8083,56.21067139627569,71.1819962800251,Russia
8084,39.47310863968976,21.25568059202052,Greece
8085,64.98067493395686,53.79195217661252,Russia
8088,62.56420137151935,29.4643373813015,Finland
8089,50.50550390000001,30.7858354,Ukraine
8093,42.6247914,1.5265629,France
8096,61.80148872389815,15.85031816168232,Sweden
8104,48.35766675751462,30.47298798030683,Ukraine
8109,63.66877227174583,56.05450250539937,Russia
8117,62.18511531148014,116.6586637336141,Russia
8119,62.3310346531804,16.50196631860483,Sweden
8122,47.80511989483019,26.61968947036474,Romania
8134,45.49883534706324,20.27322496059827,Serbia
8139,40.66250247423089,-1.157657095384092,Spain
8141,52.0063742118509,15.74679702133775,Poland
8147,43.6008827180201,22.89114955881865,Bulgaria
8151,44.72268035222601,22.64981218266159,Romania
8156,49.84303824301444,22.41427101792029,Poland
8157,64.9381592,77.6541057,Russia
8158,45.1273457674568,8.644326018179342,Italy
8174,54.17123099567206,24.66863646428699,Lithuania
8175,50.9875716396743,128.6228746078758,Russia
8177,47.38107356126824,46.84241041200448,Russia
8189,45.76077967242369,27.12504599651104,Romania
8192,48.04900363886878,19.23490271920139,Hungary
8195,43.07546167800959,-8.712143835863328,Spain
8198,65.48698625153445,31.31425010152714,Russia
8199,47.13613603559916,47.66212423587815,Russia
8202,52.27923024158299,58.01321994626411,Russia
8212,61.08644656272733,75.81121739432639,Russia
8213,48.21844689268569,25.50957760430661,Ukraine
8219,64.8183456970487,26.58681102865603,Finland
8220,52.47653339226158,14.68748120808192,Poland
8223,47.71622421539301,38.97246192124957,Russia
8226,53.07419693149638,0.0387067828247353,United Kingdom
8227,46.97748941112337,44.36157555452842,Russia
8228,40.85957103517708,16.87715142905721,Italy
8232,63.87254703227688,145.4956483260036,Russia
8240,49.29881647891855,21.75592660834445,Slovakia
8241,57.28368346592602,22.06348804754693,Latvia
8256,48.94475364758412,22.26787775421841,Slovakia
8257,44.42222374461891,27.5947532975681,Romania
8259,40.79639655116273,23.37007475116815,Greece
8260,55.18985771982292,-3.072976539747721,United Kingdom
8268,44.97005625866697,21.59011974333069,Romania
8270,41.78398691688589,23.75410668896516,Bulgaria
8271,48.22591663743834,16.61151268174239,Austria
8272,61.01349852374995,61.98881379049563,Russia
8277,58.71714303652891,125.4159095812117,Russia
8281,61.67609019195424,22.55462358567506,Finland
8282,57.30001504220388,27.64202381091914,Latvia
8284,65.30431068758654,45.23750703952066,Russia
8289,57.45650078086946,14.17164048667577,Sweden
8295,50.25172686638225,32.66668102470721,Ukraine
8308,58.44881022605504,85.02729175214218,Russia
8309,61.55396212576256,152.2494942574532,Russia
8310,66.09247089748195,24.44177220719114,Finland
8312,47.07376396864354,19.86847273606001,Hungary
8314,52.74815297092555,20.17857532116442,Poland
8315,53.91675663920966,15.55548626039885,Poland
8324,63.22610891782638,39.20284257608605,Russia
8325,62.13347487562582,72.02814444046417,Russia
8334,61.57248915485845,66.51002012027914,Russia
8336,59.28397238231457,62.1820631534722,Russia
8344,61.58754382232885,23.820407079969,Finland
8350,53.19422142780947,22.7992007559854,Poland
8353,42.86039510010112,-5.38844441661226,Spain
8361,42.14758405537001,24.38285784848066,Bulgaria
8366,47.02668423806212,25.62647068034366,Romania
8368,47.58569255092082,21.07821562332468,Hungary
8373,47.77278882125732,18.29870700733542,Hungary
8374,52.05852931223558,94.15869688342656,Russia
8382,51.88224873450391,110.8802244252993,Russia
8386,59.68473581940817,65.33083064306186,Russia
8395,51.81057236982443,-8.546766454308663,Ireland
8401,56.97931212530992,29.85505313123362,Russia
8406,51.73680269393422,16.18310076176825,Poland
8411,61.89063321333649,152.2115135501988,Russia
8414,68.48214406176325,28.22908146978524,Finland
8416,60.5663903918783,27.71761568016873,Finland
8420,66.74338627505156,66.00819913465189,Russia
8422,46.71216922209172,134.3234734760409,Russia
8424,37.23311616562484,14.65990995800954,Italy
8458,60.6447077171836,64.58779004309686,Russia
8461,49.68643896058216,13.47668569486162,Czechia
8462,43.86487782491807,41.75602070909765,Russia
8463,46.77439978877393,22.31014944496641,Romania
8466,52.28598740802863,22.01911730686785,Poland
8470,54.70815404877907,158.652615480251,Russia
8477,60.94682994102174,68.26105394644554,Russia
8480,52.7525761804553,-3.500146981129482,United Kingdom
8483,56.69292142560973,103.6510154056757,Russia
8484,52.49385699876637,90.093753361082,Russia
8488,45.99646980946128,15.72168589543315,Croatia
8493,66.51769460554824,20.54644838834672,Sweden
8501,57.38883405360664,15.79170089873777,Sweden
8502,57.55169489388513,69.24958852761272,Russia
8506,53.93869308746809,73.84179641199583,Russia
8508,53.52480384129149,15.49625836811066,Poland
8510,48.16981135554126,18.26889665503356,Slovakia
8512,43.10064125663798,23.86768704315607,Bulgaria
8522,49.84902426336919,116.976776572787,Russia
8523,52.34716464552753,56.07076147399554,Russia
8526,55.92939818828987,9.604566326669625,Denmark
8537,54.30054201846073,-7.069511587252749,United Kingdom
8541,63.44599177982855,53.097629477556,Russia
8543,45.93753992182958,14.00278297929363,Slovenia
8549,44.97640724305024,11.31378603880365,Italy
8550,49.90832233713327,13.98979232242093,Czechia
8559,56.10907439263466,92.92682111263277,Russia
8560,62.00729158898299,114.2199579141024,Russia
8565,52.27255667218648,127.4992465049289,Russia
8566,62.80065685158035,22.85508191535991,Finland
8569,45.3531641350563,24.11691851242843,Romania
8571,50.85450818712167,37.44489376117168,Russia
8573,64.57680254359123,143.3045047028843,Russia
8577,67.72504955402019,17.46022355863506,Sweden
8581,64.45897553590152,27.81013188285501,Finland
8582,50.07467137793779,47.09141085717024,Russia
8585,60.42234488851743,127.6114647773391,Russia
8586,37.54523022514001,13.59010715039303,Italy
8591,52.58495917801277,-6.630792120940257,Ireland
8594,57.4537073771966,28.03481346927737,Russia
8603,56.68897660039894,16.00529453706455,Sweden
8604,63.80820371969772,15.2223747798218,Sweden
8605,56.38053464639132,-4.640802695499301,United Kingdom
8606,54.03944124291129,61.23151053399658,Russia
